# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
707		1442		672201		1765
708		1442		672201		1765
709		1442		672201		1765
710		1442		672201		1765
711		1442		672201		1765
712		1442		672201		1765
713		1442		672201		1765
714		1442		672201		1765
715		1442		672201		1765
716		1442		672201		1765
717		1442		672201		1765
718		1442		672201		1765
719		1442		672201		1765
720		1442		672201		1765
721		1442		672201		1765
722		1442		672201		1765
723		1442		672201		1765
724		1442		672201		1765
725		1442		672201		1765
726		1442		672201		1765
727		1442		672201		1765
728		1442		672201		1765
729		1442		672201		1765
730		1442		672201		1765
731		1442		672201		1765
732		1442		672201		1765
733		1442		672201		1765
734		1442		672201		1765
735		1442		672201		1765
736		1442		672201		1765
737		1442		672201		1765
738		1442		672201		1765
739		1442		672201		1765
740		1442		672201		1765
741		1442		672201		1765
742		1442		672201		1765
743		1442		672201		1765
744		1442		672201		1765
745		1442		672201		1765
746		1442		672201		1765
747		1442		672201		1765
748		1442		672201		1765
749		1442		672201		1765
750		1442		672201		1765
751		1442		672201		1765
752		1442		672201		1765
753		1442		672201		1765
754		1442		672201		1765
755		1442		672201		1765
756		1442		672201		1765
757		1442		672201		1765
758		1442		672201		1765
759		1442		672201		1765
760		1442		672201		1765
761		1443		672202		1763
762		1442		672203		1763
763		1442		672203		1763
764		1442		672203		1763
765		1442		672203		1763
766		1442		672203		1763
767		1442		672203		1763
768		1442		672203		1763
769		1442		672203		1763
770		1442		672203		1763
771		1442		672203		1763
772		1442		672203		1763
773		1442		672203		1763
774		1442		672203		1763
775		1442		672203		1763
776		1442		672203		1763
777		1442		672203		1763
778		1442		672203		1763
779		1442		672203		1763
780		1442		672203		1763
781		1442		672203		1763
782		1442		672203		1763
783		1442		672203		1763
784		1442		672203		1763
785		1442		672203		1763
786		1442		672203		1763
787		1442		672203		1763
788		1442		672203		1763
789		1442		672203		1763
790		1442		672203		1763
791		1442		672203		1763
792		1442		672203		1763
793		1442		672203		1763
794		1442		672203		1763
795		1442		672203		1763
796		1442		672203		1763
797		1442		672203		1763
798		1442		672203		1763
799		1442		672203		1763
800		1442		672203		1763
801		1442		672203		1763
802		1442		672203		1763
